,ipg:site,ipg:merchantname,Country,Month,device_class,ord
1298,iprice.sg,LazMall,SG,2021-03,Mobile iOS,319
1299,iprice.sg,LazMall,SG,2021-03,Web Browsers,172
1300,iprice.sg,LazMall,SG,2021-04,Mobile Android,302
1301,iprice.sg,LazMall,SG,2021-04,Mobile iOS,277
1302,iprice.sg,LazMall,SG,2021-04,Web Browsers,184
1303,iprice.sg,LazMall,SG,2021-05,Mobile Android,436
1304,iprice.sg,LazMall,SG,2021-05,Mobile iOS,434
1305,iprice.sg,LazMall,SG,2021-05,Web Browsers,221
1306,iprice.sg,LazMall,SG,2021-06,Mobile Android,495
1307,iprice.sg,LazMall,SG,2021-06,Mobile Others,4
1308,iprice.sg,LazMall,SG,2021-06,Mobile iOS,459
1309,iprice.sg,LazMall,SG,2021-06,Web Browsers,242
1310,iprice.sg,LazMall,SG,2021-07,Mobile Android,383
1311,iprice.sg,LazMall,SG,2021-07,Mobile Others,36
1312,iprice.sg,LazMall,SG,2021-07,Mobile iOS,349
1313,iprice.sg,LazMall,SG,2021-07,Web Browsers,206
1314,iprice.sg,LazMall,SG,2021-08,Mobile Android,294
1315,iprice.sg,LazMall,SG,2021-08,Mobile Others,1
1316,iprice.sg,LazMall,SG,2021-08,Mobile iOS,375
1317,iprice.sg,LazMall,SG,2021-08,Web Browsers,134
1318,iprice.sg,LazMall,SG,2021-09,Mobile Android,245
1319,iprice.sg,LazMall,SG,2021-09,Mobile iOS,215
1320,iprice.sg,LazMall,SG,2021-09,Web Browsers,100
1321,iprice.sg,Lazada,SG,2021-03,Mobile Android,1219
1322,iprice.sg,Lazada,SG,2021-03,Mobile Others,658
1323,iprice.sg,Lazada,SG,2021-03,Mobile iOS,866
1324,iprice.sg,Lazada,SG,2021-03,Web Browsers,437
1325,iprice.sg,Lazada,SG,2021-04,Mobile Android,877
1326,iprice.sg,Lazada,SG,2021-04,Mobile Others,470
1327,iprice.sg,Lazada,SG,2021-04,Mobile iOS,749
1328,iprice.sg,Lazada,SG,2021-04,Web Browsers,437
1329,iprice.sg,Lazada,SG,2021-05,Mobile Android,969
1330,iprice.sg,Lazada,SG,2021-05,Mobile Others,597
1331,iprice.sg,Lazada,SG,2021-05,Mobile iOS,1045
1332,iprice.sg,Lazada,SG,2021-05,Web Browsers,552
1333,iprice.sg,Lazada,SG,2021-06,Mobile Android,1348
1334,iprice.sg,Lazada,SG,2021-06,Mobile Others,750
1335,iprice.sg,Lazada,SG,2021-06,Mobile iOS,1159
1336,iprice.sg,Lazada,SG,2021-06,Web Browsers,684
1337,iprice.sg,Lazada,SG,2021-07,Mobile Android,1002
1338,iprice.sg,Lazada,SG,2021-07,Mobile Others,685
1339,iprice.sg,Lazada,SG,2021-07,Mobile iOS,914
1340,iprice.sg,Lazada,SG,2021-07,Web Browsers,541
1341,iprice.sg,Lazada,SG,2021-08,Mobile Android,1222
1342,iprice.sg,Lazada,SG,2021-08,Mobile Others,435
1343,iprice.sg,Lazada,SG,2021-08,Mobile iOS,1038
1344,iprice.sg,Lazada,SG,2021-08,Web Browsers,603
1345,iprice.sg,Lazada,SG,2021-09,Mobile Android,755
1346,iprice.sg,Lazada,SG,2021-09,Mobile Others,201
1347,iprice.sg,Lazada,SG,2021-09,Mobile iOS,601
1348,iprice.sg,Lazada,SG,2021-09,Web Browsers,452
1349,iprice.sg,Lenovo,SG,2021-03,Mobile Others,4
1350,iprice.sg,Look Fantastic,SG,2021-03,Mobile Android,2
1351,iprice.sg,Look Fantastic,SG,2021-03,Mobile iOS,1
1352,iprice.sg,Look Fantastic,SG,2021-03,Web Browsers,1
1353,iprice.sg,Look Fantastic,SG,2021-04,Mobile Android,1
1354,iprice.sg,Look Fantastic,SG,2021-05,Mobile iOS,1
1355,iprice.sg,Look Fantastic,SG,2021-05,Web Browsers,2
1356,iprice.sg,Look Fantastic,SG,2021-08,Mobile iOS,1
1357,iprice.sg,Microsoft,SG,2021-04,Mobile Others,4
1358,iprice.sg,Microsoft,SG,2021-05,Mobile Others,6
1359,iprice.sg,Microsoft,SG,2021-06,Mobile Others,2
1360,iprice.sg,Microsoft,SG,2021-07,Mobile Others,2
1361,iprice.sg,Microsoft,SG,2021-08,Mobile Others,2
1362,iprice.sg,Microsoft,SG,2021-09,Mobile Others,1
1363,iprice.sg,Mr Porter,SG,2021-06,Web Browsers,1
1364,iprice.sg,Qoo10,SG,2021-03,Mobile iOS,1
1365,iprice.sg,Qoo10,SG,2021-03,Web Browsers,19
1366,iprice.sg,Qoo10,SG,2021-04,Mobile Android,2
1367,iprice.sg,Qoo10,SG,2021-04,Mobile iOS,3
1368,iprice.sg,Qoo10,SG,2021-04,Web Browsers,31
1369,iprice.sg,Qoo10,SG,2021-05,Mobile Android,5
1370,iprice.sg,Qoo10,SG,2021-05,Mobile iOS,1
1371,iprice.sg,Qoo10,SG,2021-05,Web Browsers,34
1372,iprice.sg,Qoo10,SG,2021-06,Mobile Android,3
1373,iprice.sg,Qoo10,SG,2021-06,Web Browsers,43
1374,iprice.sg,Qoo10,SG,2021-07,Mobile Android,1
1375,iprice.sg,Qoo10,SG,2021-07,Mobile iOS,1
1376,iprice.sg,Qoo10,SG,2021-07,Web Browsers,28
1377,iprice.sg,Qoo10,SG,2021-08,Mobile Android,5
1378,iprice.sg,Qoo10,SG,2021-08,Web Browsers,23
1379,iprice.sg,Qoo10,SG,2021-09,Mobile Android,1
1380,iprice.sg,Qoo10,SG,2021-09,Web Browsers,32
1381,iprice.sg,SG grabfood coupon,SG,2021-03,Mobile Others,1
1382,iprice.sg,SG mainzempire.com,SG,2021-09,Web Browsers,1
1383,iprice.sg,Sephora Malaysia,SG,2021-03,Mobile Others,1
1384,iprice.sg,SheIn,SG,2021-03,Web Browsers,1
1385,iprice.sg,SheIn,SG,2021-07,Mobile Others,2
1386,iprice.sg,SheIn,SG,2021-08,Mobile Android,1
1387,iprice.sg,Shopbop,SG,2021-03,Mobile Others,4
1388,iprice.sg,Shopbop,SG,2021-04,Mobile Others,2
1389,iprice.sg,Shopbop,SG,2021-05,Mobile Others,2
1390,iprice.sg,Shopee,ID,2021-07,Mobile Android,1
1391,iprice.sg,Shopee,PH,2021-09,Mobile Android,1
1392,iprice.sg,Shopee,SG,2021-03,Mobile Android,1825
1393,iprice.sg,Shopee,SG,2021-03,Mobile iOS,1311
1394,iprice.sg,Shopee,SG,2021-03,Web Browsers,918
1395,iprice.sg,Shopee,SG,2021-04,Mobile Android,1992
1396,iprice.sg,Shopee,SG,2021-04,Mobile iOS,1539
1397,iprice.sg,Shopee,SG,2021-04,Web Browsers,983
1398,iprice.sg,Shopee,SG,2021-05,Mobile Android,2226
1399,iprice.sg,Shopee,SG,2021-05,Mobile Others,1
1400,iprice.sg,Shopee,SG,2021-05,Mobile iOS,1808
1401,iprice.sg,Shopee,SG,2021-05,Web Browsers,1178
1402,iprice.sg,Shopee,SG,2021-06,Mobile Android,2202
1403,iprice.sg,Shopee,SG,2021-06,Mobile Others,35
1404,iprice.sg,Shopee,SG,2021-06,Mobile iOS,2026
1405,iprice.sg,Shopee,SG,2021-06,Web Browsers,1252
1406,iprice.sg,Shopee,SG,2021-07,Mobile Android,1676
1407,iprice.sg,Shopee,SG,2021-07,Mobile Others,275
1408,iprice.sg,Shopee,SG,2021-07,Mobile iOS,1555
1409,iprice.sg,Shopee,SG,2021-07,Web Browsers,917
1410,iprice.sg,Shopee,SG,2021-08,Mobile Android,1919
1411,iprice.sg,Shopee,SG,2021-08,Mobile Others,5
1412,iprice.sg,Shopee,SG,2021-08,Mobile iOS,1715
1413,iprice.sg,Shopee,SG,2021-08,Web Browsers,928
1414,iprice.sg,Shopee,SG,2021-09,Mobile Android,1423
1415,iprice.sg,Shopee,SG,2021-09,Mobile iOS,1151
1416,iprice.sg,Shopee,SG,2021-09,Web Browsers,811
1417,iprice.sg,Shopee,VN,2021-03,Web Browsers,1
1418,iprice.sg,Shopee,VN,2021-04,Web Browsers,1
1419,iprice.sg,SmartBuyGlasses,SG,2021-06,Web Browsers,2
1420,iprice.sg,SmartBuyGlasses,SG,2021-07,Mobile Android,1
1421,iprice.sg,SmartBuyGlasses,SG,2021-07,Web Browsers,1
1422,iprice.sg,Surfstitch ANZ,SG,2021-07,Mobile Others,1
1423,iprice.sg,Surfstitch ANZ,SG,2021-08,Mobile Others,1
1424,iprice.sg,Taobao,SG,2021-06,Mobile Others,1
1425,iprice.sg,Taobao,SG,2021-07,Mobile Others,2
1426,iprice.sg,Vestiaire Collective,SG,2021-03,Mobile Others,1
1427,iprice.sg,Zalora,SG,2021-03,Mobile Others,1
1428,iprice.sg,Zalora,SG,2021-06,Mobile Others,1
1429,iprice.sg,[APP] Lalamove ( SG ),SG,2021-03,Mobile Others,1
1430,iprice.sg,[APP] Lalamove ( SG ),SG,2021-04,Mobile Others,22
1431,iprice.sg,[APP] Lalamove ( SG ),SG,2021-05,Mobile Others,1
1432,iprice.sg,[APP] Lalamove ( SG ),SG,2021-06,Mobile Others,1
1433,iprice.sg,asos,SG,2021-03,Mobile Others,2
1434,iprice.sg,asos,SG,2021-04,Mobile Others,6
1435,iprice.sg,asos,SG,2021-05,Mobile Others,5
1436,iprice.sg,asos,SG,2021-06,Mobile Others,2
1437,iprice.sg,asos,SG,2021-07,Mobile Others,1
1438,iprice.sg,book-depository,SG,2021-03,Mobile Android,1
1439,iprice.sg,book-depository,SG,2021-04,Web Browsers,1
1440,iprice.sg,circleslife,SG,2021-04,Mobile Others,1
1441,iprice.sg,creativetechnology,SG,2021-04,Mobile Android,1
1442,iprice.sg,dell,SG,2021-07,Web Browsers,1
1443,iprice.sg,dell,SG,2021-09,Web Browsers,2
1444,iprice.sg,fairprice,SG,2021-03,Web Browsers,1
1445,iprice.sg,farfetch,SG,2021-03,Mobile Others,1
1446,iprice.sg,farfetch,SG,2021-03,Mobile iOS,7
1447,iprice.sg,farfetch,SG,2021-03,Web Browsers,6
1448,iprice.sg,farfetch,SG,2021-04,Mobile iOS,6
1449,iprice.sg,farfetch,SG,2021-04,Web Browsers,7
1450,iprice.sg,farfetch,SG,2021-05,Mobile Android,1
1451,iprice.sg,farfetch,SG,2021-05,Mobile iOS,5
1452,iprice.sg,farfetch,SG,2021-05,Web Browsers,7
1453,iprice.sg,farfetch,SG,2021-06,Mobile Android,4
1454,iprice.sg,farfetch,SG,2021-06,Mobile iOS,6
1455,iprice.sg,farfetch,SG,2021-06,Web Browsers,4
1456,iprice.sg,farfetch,SG,2021-07,Mobile iOS,1
1457,iprice.sg,farfetch,SG,2021-08,Mobile Android,1
1458,iprice.sg,farfetch,SG,2021-08,Mobile Others,2
1459,iprice.sg,farfetch,SG,2021-09,Mobile Android,2
1460,iprice.sg,farfetch,SG,2021-09,Mobile Others,1
1461,iprice.sg,farfetch,SG,2021-09,Web Browsers,2
1462,iprice.sg,hp,SG,2021-03,Mobile Others,1
1463,iprice.sg,hp,SG,2021-05,Mobile Others,1
1464,iprice.sg,hp,SG,2021-06,Mobile Others,1
1465,iprice.sg,hqhair,SG,2021-03,Web Browsers,1
1466,iprice.sg,hqhair,SG,2021-08,Mobile Android,2
1467,iprice.sg,iHerb,SG,2021-03,Mobile Others,725
1468,iprice.sg,iHerb,SG,2021-04,Mobile Others,1135
1469,iprice.sg,iHerb,SG,2021-05,Mobile Others,574
1470,iprice.sg,iHerb,SG,2021-06,Mobile Others,407
1471,iprice.sg,iHerb,SG,2021-07,Mobile Others,374
1472,iprice.sg,iHerb,SG,2021-08,Mobile Others,278
1473,iprice.sg,iHerb,SG,2021-09,Mobile Others,194
1474,iprice.sg,iherb,SG,2021-03,Mobile Android,1
1475,iprice.sg,iherb,SG,2021-03,Mobile iOS,2
1476,iprice.sg,iherb,SG,2021-04,Web Browsers,6
1477,iprice.sg,iherb,SG,2021-05,Web Browsers,2
1478,iprice.sg,iherb,SG,2021-06,Mobile Android,1
1479,iprice.sg,iherb,SG,2021-06,Mobile iOS,4
1480,iprice.sg,iherb,SG,2021-06,Web Browsers,4
1481,iprice.sg,iherb,SG,2021-07,Mobile iOS,1
1482,iprice.sg,iherb,SG,2021-07,Web Browsers,1
1483,iprice.sg,iherb,SG,2021-08,Mobile Android,1
1484,iprice.sg,iherb,SG,2021-08,Mobile iOS,1
1485,iprice.sg,iherb,SG,2021-08,Web Browsers,3
1486,iprice.sg,iherb,SG,2021-09,Mobile iOS,1
1487,iprice.sg,iherb,SG,2021-09,Web Browsers,3
1488,iprice.sg,jml,SG,2021-03,Mobile Android,7
1489,iprice.sg,jml,SG,2021-03,Mobile iOS,1
1490,iprice.sg,jml,SG,2021-03,Web Browsers,3
1491,iprice.sg,jml,SG,2021-04,Mobile Android,7
1492,iprice.sg,jml,SG,2021-04,Web Browsers,1
1493,iprice.sg,jml,SG,2021-05,Mobile Android,5
1494,iprice.sg,jml,SG,2021-05,Web Browsers,1
1495,iprice.sg,jml,SG,2021-06,Mobile Android,6
1496,iprice.sg,jml,SG,2021-06,Web Browsers,4
1497,iprice.sg,jml,SG,2021-07,Mobile Android,2
1498,iprice.sg,jml,SG,2021-07,Web Browsers,3
1499,iprice.sg,jml,SG,2021-08,Web Browsers,3
1500,iprice.sg,jml,SG,2021-09,Mobile Android,1
1501,iprice.sg,jml,SG,2021-09,Web Browsers,2
1502,iprice.sg,lenovo,SG,2021-03,Web Browsers,1
1503,iprice.sg,lenovo,SG,2021-05,Mobile Android,2
1504,iprice.sg,lenovo,SG,2021-05,Web Browsers,3
1505,iprice.sg,lenovo,SG,2021-06,Mobile iOS,1
1506,iprice.sg,lenovo,SG,2021-06,Web Browsers,1
1507,iprice.sg,lenovo,SG,2021-07,Web Browsers,1
1508,iprice.sg,lenovo,SG,2021-09,Web Browsers,1
1509,iprice.sg,luisaviaroma,SG,2021-03,Mobile iOS,1
1510,iprice.sg,luisaviaroma,SG,2021-04,Web Browsers,1
1511,iprice.sg,luisaviaroma,SG,2021-05,Web Browsers,1
1512,iprice.sg,luisaviaroma,SG,2021-07,Mobile Android,1
1513,iprice.sg,luisaviaroma,SG,2021-09,Mobile Android,1
1514,iprice.sg,mankind,SG,2021-04,Web Browsers,2
1515,iprice.sg,mankind,SG,2021-06,Mobile Android,1
1516,iprice.sg,mankind,SG,2021-06,Mobile iOS,1
1517,iprice.sg,mankind,SG,2021-07,Mobile iOS,1
1518,iprice.sg,michael-kors,SG,2021-07,Web Browsers,2
1519,iprice.sg,mytheresa,SG,2021-04,Web Browsers,1
1520,iprice.sg,mytheresa,SG,2021-05,Mobile iOS,1
1521,iprice.sg,mytheresa,SG,2021-05,Web Browsers,1
1522,iprice.sg,mytheresa,SG,2021-06,Mobile Others,2
1523,iprice.sg,mytheresa,SG,2021-07,Mobile Others,1
1524,iprice.sg,mytheresa,SG,2021-07,Web Browsers,1
1525,iprice.sg,mytheresa,SG,2021-08,Mobile iOS,2
1526,iprice.sg,mytheresa,SG,2021-09,Mobile Android,1
1527,iprice.sg,net-a-porter,SG,2021-04,Mobile Others,1
1528,iprice.sg,net-a-porter,SG,2021-05,Mobile Others,4
1529,iprice.sg,net-a-porter,SG,2021-07,Mobile Others,1
1530,iprice.sg,newegg,SG,2021-03,Mobile Others,6
1531,iprice.sg,newegg,SG,2021-04,Mobile Others,3
1532,iprice.sg,newegg,SG,2021-06,Mobile Others,1
1533,iprice.sg,newegg,SG,2021-07,Mobile Others,4
1534,iprice.sg,newegg,SG,2021-08,Mobile Others,3
1535,iprice.sg,newegg,SG,2021-09,Mobile Others,2
1536,iprice.sg,nike,SG,2021-03,Mobile iOS,1
1537,iprice.sg,nike,SG,2021-05,Web Browsers,2
1538,iprice.sg,nike,SG,2021-08,Web Browsers,1
1539,iprice.sg,surfstitch,SG,2021-03,Mobile Others,1
1540,iprice.sg,taobao,SG,2021-03,Mobile Android,19
1541,iprice.sg,taobao,SG,2021-03,Mobile iOS,25
1542,iprice.sg,taobao,SG,2021-03,Web Browsers,9
1543,iprice.sg,taobao,SG,2021-04,Mobile Android,26
1544,iprice.sg,taobao,SG,2021-04,Mobile iOS,10
1545,iprice.sg,taobao,SG,2021-04,Web Browsers,8
1546,iprice.sg,taobao,SG,2021-05,Mobile Android,13
1547,iprice.sg,taobao,SG,2021-05,Mobile iOS,12
1548,iprice.sg,taobao,SG,2021-05,Web Browsers,8
1549,iprice.sg,taobao,SG,2021-06,Mobile Android,35
1550,iprice.sg,taobao,SG,2021-06,Mobile iOS,37
1551,iprice.sg,taobao,SG,2021-06,Web Browsers,16
1552,iprice.sg,taobao,SG,2021-07,Mobile Android,27
1553,iprice.sg,taobao,SG,2021-07,Mobile iOS,15
1554,iprice.sg,taobao,SG,2021-07,Web Browsers,8
1555,iprice.sg,taobao,SG,2021-08,Mobile Android,21
1556,iprice.sg,taobao,SG,2021-08,Mobile iOS,13
1557,iprice.sg,taobao,SG,2021-08,Web Browsers,15
1558,iprice.sg,taobao,SG,2021-09,Mobile Android,11
1559,iprice.sg,taobao,SG,2021-09,Mobile iOS,15
1560,iprice.sg,taobao,SG,2021-09,Web Browsers,5
1561,iprice.sg,tech2cool,SG,2021-05,Web Browsers,2
1562,iprice.sg,tech2cool,SG,2021-09,Web Browsers,1
1563,iprice.sg,theoutnet,SG,2021-03,Web Browsers,1
1564,iprice.sg,theoutnet,SG,2021-06,Mobile iOS,1
1565,iprice.sg,theoutnet,SG,2021-07,Mobile Others,1
1566,iprice.sg,tripcom,SG,2021-03,Mobile Others,17
1567,iprice.sg,tripcom,SG,2021-04,Mobile Others,26
1568,iprice.sg,tripcom,SG,2021-05,Mobile Others,13
1569,iprice.sg,tripcom,SG,2021-06,Mobile Others,19
1570,iprice.sg,tripcom,SG,2021-07,Mobile Others,7
1571,iprice.sg,tripcom,SG,2021-08,Mobile Others,3
1572,iprice.sg,vestiaire-collective,SG,2021-05,Web Browsers,1
1573,iprice.sg,vestiaire-collective,SG,2021-06,Mobile iOS,1
1574,iprice.sg,vestiaire-collective,SG,2021-06,Web Browsers,1
1575,iprice.sg,vestiaire-collective,SG,2021-07,Mobile iOS,1
1576,iprice.sg,vestiaire-collective,SG,2021-08,Mobile iOS,3
1577,iprice.sg,yesstyle,SG,2021-04,Web Browsers,1
1578,iprice.sg,yesstyle,SG,2021-05,Mobile Android,1
1579,iprice.sg,yoox,SG,2021-04,Web Browsers,1
1580,iprice.sg,yoox,SG,2021-07,Mobile iOS,1
1581,iprice.sg,zalora,SG,2021-03,Mobile Android,1
1582,iprice.sg,zalora,SG,2021-03,Mobile iOS,21
1583,iprice.sg,zalora,SG,2021-03,Web Browsers,8
1584,iprice.sg,zalora,SG,2021-04,Mobile Android,13
1585,iprice.sg,zalora,SG,2021-04,Mobile iOS,15
1586,iprice.sg,zalora,SG,2021-04,Web Browsers,6
1587,iprice.sg,zalora,SG,2021-05,Mobile Android,19
1588,iprice.sg,zalora,SG,2021-05,Mobile iOS,17
1589,iprice.sg,zalora,SG,2021-05,Web Browsers,9
1590,iprice.sg,zalora,SG,2021-06,Mobile Android,10
1591,iprice.sg,zalora,SG,2021-06,Mobile iOS,18
1592,iprice.sg,zalora,SG,2021-07,Mobile Android,7
1593,iprice.sg,zalora,SG,2021-07,Mobile iOS,11
1594,iprice.sg,zalora,SG,2021-07,Web Browsers,5
1595,iprice.sg,zalora,SG,2021-08,Mobile Android,10
1596,iprice.sg,zalora,SG,2021-08,Mobile iOS,10
1597,iprice.sg,zalora,SG,2021-08,Web Browsers,4
1598,iprice.sg,zalora,SG,2021-09,Mobile Android,8
1599,iprice.sg,zalora,SG,2021-09,Mobile iOS,14
1600,iprice.sg,zalora,SG,2021-09,Web Browsers,2
1601,iprice.vn,Booking.com,VN,2021-03,Mobile iOS,1
1602,iprice.vn,Grab,VN,2021-03,Mobile Others,11
1603,iprice.vn,GrabExpress,VN,2021-09,Mobile Others,2
1604,iprice.vn,GrabFood,VN,2021-04,Mobile iOS,2
1605,iprice.vn,GrabFood,VN,2021-05,Mobile iOS,3
1606,iprice.vn,GrabFood,VN,2021-06,Mobile iOS,6
1607,iprice.vn,GrabMart,VN,2021-08,Mobile Others,1
1608,iprice.vn,Harvey Nichols US,VN,2021-06,Mobile Others,3
1609,iprice.vn,JD Sports Singapore,VN,2021-03,Mobile Others,3
1610,iprice.vn,Juno,VN,2021-03,Mobile Android,5
1611,iprice.vn,Juno,VN,2021-03,Mobile iOS,2
1612,iprice.vn,Juno,VN,2021-03,Web Browsers,6
1613,iprice.vn,Juno,VN,2021-04,Mobile Android,11
1614,iprice.vn,Juno,VN,2021-04,Mobile iOS,7
1615,iprice.vn,Juno,VN,2021-04,Web Browsers,4
1616,iprice.vn,Juno,VN,2021-05,Mobile Android,5
1617,iprice.vn,Juno,VN,2021-05,Mobile iOS,4
1618,iprice.vn,Juno,VN,2021-05,Web Browsers,7
1619,iprice.vn,Juno,VN,2021-06,Mobile Android,12
1620,iprice.vn,Juno,VN,2021-06,Mobile iOS,7
1621,iprice.vn,Juno,VN,2021-06,Web Browsers,9
1622,iprice.vn,Juno,VN,2021-07,Mobile Android,8
1623,iprice.vn,Juno,VN,2021-07,Mobile iOS,5
1624,iprice.vn,Juno,VN,2021-07,Web Browsers,12
1625,iprice.vn,Juno,VN,2021-08,Mobile Android,1
1626,iprice.vn,Juno,VN,2021-08,Web Browsers,1
1627,iprice.vn,Juno,VN,2021-09,Mobile Android,3
1628,iprice.vn,Juno,VN,2021-09,Mobile iOS,3
1629,iprice.vn,Juno,VN,2021-09,Web Browsers,5
1630,iprice.vn,Khuyen Mai Kien Giang,VN,2021-03,Mobile Android,1
1631,iprice.vn,Khuyen Mai Kien Giang,VN,2021-08,Mobile Android,1
1632,iprice.vn,LazMall,VN,2021-03,Mobile Android,131
1633,iprice.vn,LazMall,VN,2021-03,Mobile iOS,84
1634,iprice.vn,LazMall,VN,2021-03,Web Browsers,24
1635,iprice.vn,LazMall,VN,2021-04,Mobile Android,146
1636,iprice.vn,LazMall,VN,2021-04,Mobile iOS,111
1637,iprice.vn,LazMall,VN,2021-04,Web Browsers,44
1638,iprice.vn,LazMall,VN,2021-05,Mobile Android,213
1639,iprice.vn,LazMall,VN,2021-05,Mobile iOS,151
1640,iprice.vn,LazMall,VN,2021-05,Web Browsers,41
1641,iprice.vn,LazMall,VN,2021-06,Mobile Android,168
1642,iprice.vn,LazMall,VN,2021-06,Mobile Others,2
1643,iprice.vn,LazMall,VN,2021-06,Mobile iOS,200
1644,iprice.vn,LazMall,VN,2021-06,Web Browsers,25
1645,iprice.vn,LazMall,VN,2021-07,Mobile Android,208
1646,iprice.vn,LazMall,VN,2021-07,Mobile Others,31
1647,iprice.vn,LazMall,VN,2021-07,Mobile iOS,153
1648,iprice.vn,LazMall,VN,2021-07,Web Browsers,43
1649,iprice.vn,LazMall,VN,2021-08,Mobile Android,146
1650,iprice.vn,LazMall,VN,2021-08,Mobile Others,2
1651,iprice.vn,LazMall,VN,2021-08,Mobile iOS,141
1652,iprice.vn,LazMall,VN,2021-08,Web Browsers,23
1653,iprice.vn,LazMall,VN,2021-09,Mobile Android,122
1654,iprice.vn,LazMall,VN,2021-09,Mobile iOS,146
1655,iprice.vn,LazMall,VN,2021-09,Web Browsers,26
1656,iprice.vn,Lazada,VN,2021-03,Mobile Android,1994
1657,iprice.vn,Lazada,VN,2021-03,Mobile Others,218
1658,iprice.vn,Lazada,VN,2021-03,Mobile iOS,1157
1659,iprice.vn,Lazada,VN,2021-03,Web Browsers,300
1660,iprice.vn,Lazada,VN,2021-04,Mobile Android,1693
1661,iprice.vn,Lazada,VN,2021-04,Mobile Others,144
1662,iprice.vn,Lazada,VN,2021-04,Mobile iOS,928
1663,iprice.vn,Lazada,VN,2021-04,Web Browsers,259
1664,iprice.vn,Lazada,VN,2021-05,Mobile Android,1803
1665,iprice.vn,Lazada,VN,2021-05,Mobile Others,160
1666,iprice.vn,Lazada,VN,2021-05,Mobile iOS,979
1667,iprice.vn,Lazada,VN,2021-05,Web Browsers,272
1668,iprice.vn,Lazada,VN,2021-06,Mobile Android,1972
1669,iprice.vn,Lazada,VN,2021-06,Mobile Others,251
1670,iprice.vn,Lazada,VN,2021-06,Mobile iOS,1175
1671,iprice.vn,Lazada,VN,2021-06,Web Browsers,280
1672,iprice.vn,Lazada,VN,2021-07,Mobile Android,1351
1673,iprice.vn,Lazada,VN,2021-07,Mobile Others,325
1674,iprice.vn,Lazada,VN,2021-07,Mobile iOS,924
1675,iprice.vn,Lazada,VN,2021-07,Web Browsers,211
1676,iprice.vn,Lazada,VN,2021-08,Mobile Android,1358
1677,iprice.vn,Lazada,VN,2021-08,Mobile Others,140
1678,iprice.vn,Lazada,VN,2021-08,Mobile iOS,988
1679,iprice.vn,Lazada,VN,2021-08,Web Browsers,202
1680,iprice.vn,Lazada,VN,2021-09,Mobile Android,1128
1681,iprice.vn,Lazada,VN,2021-09,Mobile Others,110
1682,iprice.vn,Lazada,VN,2021-09,Mobile iOS,847
1683,iprice.vn,Lazada,VN,2021-09,Web Browsers,225
1684,iprice.vn,LuxStay,VN,2021-03,Web Browsers,4
1685,iprice.vn,Nike,VN,2021-03,Mobile Others,1
1686,iprice.vn,Nike,VN,2021-06,Mobile Others,1
1687,iprice.vn,SSENSE,VN,2021-03,Mobile iOS,1
1688,iprice.vn,SSENSE,VN,2021-07,Mobile iOS,1
1689,iprice.vn,Sendo,VN,2021-03,Mobile Android,114
1690,iprice.vn,Sendo,VN,2021-03,Mobile Others,18
1691,iprice.vn,Sendo,VN,2021-03,Mobile iOS,47
1692,iprice.vn,Sendo,VN,2021-03,Web Browsers,42
1693,iprice.vn,Sendo,VN,2021-04,Mobile Android,141
1694,iprice.vn,Sendo,VN,2021-04,Mobile Others,15
1695,iprice.vn,Sendo,VN,2021-04,Mobile iOS,57
1696,iprice.vn,Sendo,VN,2021-04,Web Browsers,44
1697,iprice.vn,Sendo,VN,2021-05,Mobile Android,157
1698,iprice.vn,Sendo,VN,2021-05,Mobile Others,10
1699,iprice.vn,Sendo,VN,2021-05,Mobile iOS,62
1700,iprice.vn,Sendo,VN,2021-05,Web Browsers,71
1701,iprice.vn,Sendo,VN,2021-06,Mobile Android,104
1702,iprice.vn,Sendo,VN,2021-06,Mobile Others,4
1703,iprice.vn,Sendo,VN,2021-06,Mobile iOS,105
1704,iprice.vn,Sendo,VN,2021-06,Web Browsers,76
1705,iprice.vn,Sendo,VN,2021-07,Mobile Android,133
1706,iprice.vn,Sendo,VN,2021-07,Mobile Others,4
1707,iprice.vn,Sendo,VN,2021-07,Mobile iOS,129
1708,iprice.vn,Sendo,VN,2021-07,Web Browsers,60
1709,iprice.vn,Sendo,VN,2021-08,Mobile Android,50
1710,iprice.vn,Sendo,VN,2021-08,Mobile iOS,62
1711,iprice.vn,Sendo,VN,2021-08,Web Browsers,44
1712,iprice.vn,Sendo,VN,2021-09,Mobile Android,89
1713,iprice.vn,Sendo,VN,2021-09,Mobile Others,1
1714,iprice.vn,Sendo,VN,2021-09,Mobile iOS,60
1715,iprice.vn,Sendo,VN,2021-09,Web Browsers,56
1716,iprice.vn,Shopee,VN,2021-03,Mobile Android,5272
1717,iprice.vn,Shopee,VN,2021-03,Mobile iOS,8830
1718,iprice.vn,Shopee,VN,2021-03,Web Browsers,1873
1719,iprice.vn,Shopee,VN,2021-04,Mobile Android,4384
1720,iprice.vn,Shopee,VN,2021-04,Mobile Others,131
1721,iprice.vn,Shopee,VN,2021-04,Mobile iOS,7738
1722,iprice.vn,Shopee,VN,2021-04,Web Browsers,1560
1723,iprice.vn,Shopee,VN,2021-05,Mobile Android,4783
1724,iprice.vn,Shopee,VN,2021-05,Mobile Others,287
1725,iprice.vn,Shopee,VN,2021-05,Mobile iOS,8692
1726,iprice.vn,Shopee,VN,2021-05,Web Browsers,1885
